section_no,section_slug,day_order,platform,problem_id,title,url,cf_rating,atcoder_difficulty,qorithm_tier,tags,reason,is_checkpoint,reuse_note
5,"greedy-decisions",8,"codeforces","1807:G2","Subsequence Addition (Hard Version)","https://codeforces.com/problemset/problem/1807/G2",1100,,"T2","[""bitmasks"",""dp"",""greedy""]","Progressive greedy decisions practice at day 8.",false,""
5,"greedy-decisions",9,"atcoder","abc129:abc129_d","D. Lamp","https://atcoder.jp/contests/abc129/tasks/abc129_d",,1103,"T2","[""atcoder""]","Progressive greedy decisions practice at day 9.",false,""
5,"greedy-decisions",10,"codeforces","381:B","Sereja and Stairs","https://codeforces.com/problemset/problem/381/B",1100,,"T2","[""greedy"",""implementation"",""sortings""]","Progressive greedy decisions practice at day 10.",false,""
5,"greedy-decisions",11,"codeforces","1914:D","Three Activities","https://codeforces.com/problemset/problem/1914/D",1200,,"T2","[""brute force"",""dp"",""greedy""]","Progressive greedy decisions practice at day 11.",false,""
5,"greedy-decisions",12,"codeforces","1826:A","Trust Nobody","https://codeforces.com/problemset/problem/1826/A",1200,,"T2","[""brute force"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 12.",false,""
5,"greedy-decisions",13,"codeforces","1704:C","Virus","https://codeforces.com/problemset/problem/1704/C",1200,,"T2","[""greedy"",""implementation"",""sortings""]","Progressive greedy decisions practice at day 13.",false,""
5,"greedy-decisions",14,"atcoder","abc254:abc254_e","E. Small d and k","https://atcoder.jp/contests/abc254/tasks/abc254_e",,1202,"T2","[""atcoder""]","Progressive greedy decisions practice at day 14.",false,""
5,"greedy-decisions",15,"codeforces","1650:C","Weight of the System of Nested Segments","https://codeforces.com/problemset/problem/1650/C",1200,,"T2","[""greedy"",""hashing"",""implementation""]","Progressive greedy decisions practice at day 15.",false,""
5,"greedy-decisions",16,"codeforces","1899:E","Queue Sort","https://codeforces.com/problemset/problem/1899/E",1300,,"T2","[""greedy"",""implementation"",""sortings""]","Progressive greedy decisions practice at day 16.",false,""
5,"greedy-decisions",17,"codeforces","1768:C","Elemental Decompress","https://codeforces.com/problemset/problem/1768/C",1300,,"T2","[""constructive algorithms"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 17.",false,""
5,"greedy-decisions",18,"atcoder","abc270:abc270_d","D. Stones","https://atcoder.jp/contests/abc270/tasks/abc270_d",,1300,"T2","[""atcoder""]","Progressive greedy decisions practice at day 18.",false,""
5,"greedy-decisions",19,"codeforces","1676:F","Longest Strike","https://codeforces.com/problemset/problem/1676/F",1300,,"T2","[""data structures"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 19.",false,""
5,"greedy-decisions",20,"codeforces","2111:D","Creating a Schedule","https://codeforces.com/problemset/problem/2111/D",1400,,"T3","[""constructive algorithms"",""data structures"",""greedy""]","Progressive greedy decisions practice at day 20.",false,""
5,"greedy-decisions",21,"codeforces","1967:A","Permutation Counting","https://codeforces.com/problemset/problem/1967/A",1400,,"T3","[""binary search"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 21.",false,""
5,"greedy-decisions",22,"atcoder","abc411:abc411_e","E. E [max]","https://atcoder.jp/contests/abc411/tasks/abc411_e",,1400,"T3","[""atcoder""]","Progressive greedy decisions practice at day 22.",false,""
5,"greedy-decisions",23,"codeforces","1684:C","Column Swapping","https://codeforces.com/problemset/problem/1684/C",1400,,"T3","[""brute force"",""constructive algorithms"",""greedy""]","Progressive greedy decisions practice at day 23.",false,""
5,"greedy-decisions",24,"codeforces","1654:C","Alice and the Cake","https://codeforces.com/problemset/problem/1654/C",1400,,"T3","[""data structures"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 24.",false,""
5,"greedy-decisions",25,"codeforces","2153:C","Symmetrical Polygons","https://codeforces.com/problemset/problem/2153/C",1500,,"T3","[""constructive algorithms"",""geometry"",""greedy""]","Progressive greedy decisions practice at day 25.",false,""
5,"greedy-decisions",26,"atcoder","abc265:abc265_e","E. Warp","https://atcoder.jp/contests/abc265/tasks/abc265_e",,1531,"T3","[""atcoder""]","Progressive greedy decisions practice at day 26.",false,""
5,"greedy-decisions",27,"codeforces","2103:C","Median Splits","https://codeforces.com/problemset/problem/2103/C",1600,,"T3","[""binary search"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 27.",true,""
5,"greedy-decisions",28,"codeforces","2034:D","Darius' Wisdom","https://codeforces.com/problemset/problem/2034/D",1600,,"T3","[""constructive algorithms"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 28.",false,""
5,"greedy-decisions",29,"codeforces","2090:C","Dining Hall","https://codeforces.com/problemset/problem/2090/C",1700,,"T3","[""data structures"",""greedy"",""implementation""]","Progressive greedy decisions practice at day 29.",false,""
5,"greedy-decisions",30,"atcoder","abc383:abc383_f","F. Diversity","https://atcoder.jp/contests/abc383/tasks/abc383_f",,1706,"T4","[""atcoder""]","Progressive greedy decisions practice at day 30.",false,""
5,"greedy-decisions",31,"codeforces","2148:F","Gravity Falls","https://codeforces.com/problemset/problem/2148/F",1800,,"T4","[""greedy"",""implementation"",""sortings""]","Progressive greedy decisions practice at day 31.",true,""
6,"recursive-exploration",1,"codeforces","1829:D","Gold Rush","https://codeforces.com/problemset/problem/1829/D",1000,,"T1","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 1.",false,""
6,"recursive-exploration",2,"codeforces","1598:A","Computer Game","https://codeforces.com/problemset/problem/1598/A",800,,"T1","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 2.",false,""
6,"recursive-exploration",3,"codeforces","2104:B","Move to the End","https://codeforces.com/problemset/problem/2104/B",1000,,"T1","[""brute force"",""data structures"",""dp""]","Progressive recursive exploration practice at day 3.",false,""
6,"recursive-exploration",4,"codeforces","2090:B","Pushing Balls","https://codeforces.com/problemset/problem/2090/B",1000,,"T1","[""brute force"",""dp"",""implementation""]","Progressive recursive exploration practice at day 4.",false,""
6,"recursive-exploration",5,"atcoder","abc318:abc318_e","E. Sandwiches","https://atcoder.jp/contests/abc318/tasks/abc318_e",,1004,"T2","[""atcoder""]","Progressive recursive exploration practice at day 5.",false,""
6,"recursive-exploration",6,"codeforces","1941:B","Rudolf and 121","https://codeforces.com/problemset/problem/1941/B",1000,,"T1","[""brute force"",""dp"",""greedy""]","Progressive recursive exploration practice at day 6.",false,""
6,"recursive-exploration",7,"codeforces","2184:C","Huge Pile","https://codeforces.com/problemset/problem/2184/C",1100,,"T2","[""binary search"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 7.",false,""
6,"recursive-exploration",8,"codeforces","1950:D","Product of Binary Decimals","https://codeforces.com/problemset/problem/1950/D",1100,,"T2","[""brute force"",""dp"",""implementation""]","Progressive recursive exploration practice at day 8.",false,""
6,"recursive-exploration",9,"atcoder","abc320:abc320_e","E. Somen Nagashi","https://atcoder.jp/contests/abc320/tasks/abc320_e",,1096,"T2","[""atcoder""]","Progressive recursive exploration practice at day 9.",false,""
6,"recursive-exploration",10,"codeforces","1948:B","Array Fix","https://codeforces.com/problemset/problem/1948/B",1100,,"T2","[""brute force"",""dp"",""greedy""]","Progressive recursive exploration practice at day 10.",false,""
6,"recursive-exploration",11,"codeforces","1948:C","Arrow Path","https://codeforces.com/problemset/problem/1948/C",1300,,"T2","[""brute force"",""constructive algorithms"",""dfs and similar""]","Progressive recursive exploration practice at day 11.",false,""
6,"recursive-exploration",12,"codeforces","1661:B","Getting Zero","https://codeforces.com/problemset/problem/1661/B",1300,,"T2","[""bitmasks"",""brute force"",""dfs and similar""]","Progressive recursive exploration practice at day 12.",false,""
6,"recursive-exploration",13,"codeforces","653:B","Bear and Compressing","https://codeforces.com/problemset/problem/653/B",1300,,"T2","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 13.",false,""
6,"recursive-exploration",14,"atcoder","abc361:abc361_d","D. Go Stone Puzzle","https://atcoder.jp/contests/abc361/tasks/abc361_d",,1202,"T2","[""atcoder""]","Progressive recursive exploration practice at day 14.",false,""
6,"recursive-exploration",15,"codeforces","2182:C","Production of Snowmen","https://codeforces.com/problemset/problem/2182/C",1200,,"T2","[""brute force"",""combinatorics"",""dp""]","Progressive recursive exploration practice at day 15.",false,""
6,"recursive-exploration",16,"codeforces","2194:C","Secret message","https://codeforces.com/problemset/problem/2194/C",1300,,"T2","[""bitmasks"",""brute force"",""dp""]","Progressive recursive exploration practice at day 16.",false,""
6,"recursive-exploration",17,"codeforces","2086:C","Disappearing Permutation","https://codeforces.com/problemset/problem/2086/C",1300,,"T2","[""dfs and similar"",""dp"",""dsu""]","Progressive recursive exploration practice at day 17.",false,""
6,"recursive-exploration",18,"atcoder","abc298:abc298_e","E. Unfair Sugoroku","https://atcoder.jp/contests/abc298/tasks/abc298_e",,1300,"T2","[""atcoder""]","Progressive recursive exploration practice at day 18.",false,""
6,"recursive-exploration",19,"codeforces","2064:C","Remove the Ends","https://codeforces.com/problemset/problem/2064/C",1300,,"T2","[""brute force"",""constructive algorithms"",""dp""]","Progressive recursive exploration practice at day 19.",false,""
6,"recursive-exploration",20,"codeforces","2027:C","Add Zeros","https://codeforces.com/problemset/problem/2027/C",1500,,"T3","[""brute force"",""data structures"",""dfs and similar""]","Progressive recursive exploration practice at day 20.",false,""
6,"recursive-exploration",21,"codeforces","2114:E","Kirei Attacks the Estate","https://codeforces.com/problemset/problem/2114/E",1400,,"T3","[""dfs and similar"",""dp"",""greedy""]","Progressive recursive exploration practice at day 21.",false,""
6,"recursive-exploration",22,"atcoder","abc271:abc271_e","E. Subsequence Path","https://atcoder.jp/contests/abc271/tasks/abc271_e",,1402,"T3","[""atcoder""]","Progressive recursive exploration practice at day 22.",false,""
6,"recursive-exploration",23,"codeforces","2038:L","Bridge Renovation","https://codeforces.com/problemset/problem/2038/L",1400,,"T3","[""brute force"",""dp"",""greedy""]","Progressive recursive exploration practice at day 23.",false,""
6,"recursive-exploration",24,"codeforces","2063:C","Remove Exactly Two","https://codeforces.com/problemset/problem/2063/C",1600,,"T3","[""brute force"",""data structures"",""dfs and similar""]","Progressive recursive exploration practice at day 24.",false,""
6,"recursive-exploration",25,"codeforces","2195:E","Idiot First Search","https://codeforces.com/problemset/problem/2195/E",1500,,"T3","[""dfs and similar"",""dp"",""trees""]","Progressive recursive exploration practice at day 25.",false,""
6,"recursive-exploration",26,"atcoder","abc315:abc315_d","D. Magical Cookies","https://atcoder.jp/contests/abc315/tasks/abc315_d",,1531,"T3","[""atcoder""]","Progressive recursive exploration practice at day 26.",false,""
6,"recursive-exploration",27,"codeforces","2118:D1","Red Light, Green Light (Easy version)","https://codeforces.com/problemset/problem/2118/D1",1700,,"T3","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 27.",true,""
6,"recursive-exploration",28,"codeforces","1975:D","Paint the Tree","https://codeforces.com/problemset/problem/1975/D",1700,,"T3","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 28.",false,""
6,"recursive-exploration",29,"codeforces","1822:F","Gardening Friends","https://codeforces.com/problemset/problem/1822/F",1700,,"T3","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 29.",false,""
6,"recursive-exploration",30,"atcoder","abc251:abc251_f","F. Two Spanning Trees","https://atcoder.jp/contests/abc251/tasks/abc251_f",,1703,"T4","[""atcoder""]","Progressive recursive exploration practice at day 30.",false,""
6,"recursive-exploration",31,"codeforces","2138:C1","Maple and Tree Beauty (Easy Version)","https://codeforces.com/problemset/problem/2138/C1",1800,,"T4","[""brute force"",""dfs and similar"",""dp""]","Progressive recursive exploration practice at day 31.",true,""
7,"bitwise-toolkit",1,"codeforces","2170:A","Maximum Neighborhood","https://codeforces.com/problemset/problem/2170/A",800,,"T1","[""bitmasks"",""brute force"",""greedy""]","Progressive bitwise toolkit practice at day 1.",false,""
7,"bitwise-toolkit",2,"codeforces","2028:A","Alice's Adventures in ''Chess''","https://codeforces.com/problemset/problem/2028/A",900,,"T1","[""brute force"",""implementation"",""math""]","Progressive bitwise toolkit practice at day 2.",false,""
7,"bitwise-toolkit",3,"codeforces","2203:B","Beautiful Numbers","https://codeforces.com/problemset/problem/2203/B",1000,,"T1","[""bitmasks"",""dp"",""fft""]","Progressive bitwise toolkit practice at day 3.",false,""
